url,artist,name,chartMax,chartCount,danceability,energy,camelot,loudness,mode,speechiness,acousticness,instrumentalness,liveness,bpm,signature,duration,spotify,chartYear,popularity,release_date,image/height,image/url,image/width,songplay,n1
spotify:track:0mKGwFMHzTprtS2vpR3b6s,Beyoncé,COZY,50,1,0.556,0.63,7,-8.15,1,0.102,0.0008,0.0047,0.155,149.147,5,210372,TRUE,2022,75,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/0e13184a1a8f523271b25a26924918ec37dd625a?cid=774b29d4f13844c495f206cafdad9c86,COZY
spotify:track:0Fl4eWzVaMUOdXcOrj6F1q,Beyoncé,VIRGO'S GROOVE,77,1,0.683,0.85,11,-5.042,0,0.0699,0.0781,0.00000109,0.741,107.988,4,368758,TRUE,2022,73,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/ceaec7ae81b7eec7ae76e3e77d47b179add937a1?cid=774b29d4f13844c495f206cafdad9c86,VIRGO'S GROOVE
spotify:track:6ufcuVInt0ocHrUimDjGlb,Beyoncé,PLASTIC OFF THE SOFA,85,1,0.618,0.712,1,-8.246,1,0.114,0.14,0.00000453,0.575,97.057,4,254319,TRUE,2022,73,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/4c2bf398d0a63d624acf6e9b0c7cbc23ae016b98?cid=774b29d4f13844c495f206cafdad9c86,PLASTIC OFF THE SOFA
spotify:track:1w7cgGZR86yWz1pA2puVJD,Beyoncé,HEATED,93,1,0.785,0.732,1,-5.724,1,0.164,0.0636,0.0008,0.265,110.952,4,260771,TRUE,2022,74,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/e068af1253bd0710f29a18192562384e63b02539?cid=774b29d4f13844c495f206cafdad9c86,HEATED
spotify:track:5YLGlPYkZBDXieMwzVve7g,"Beyoncé, Grace Jones, Tems",MOVE (feat. Grace Jones & Tems),96,1,0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,118.028,4,203383,TRUE,2022,71,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/e19dc2625fa4666488df22487cb954fbe660c0f4?cid=774b29d4f13844c495f206cafdad9c86,MOVE (feat. Grace Jones & Tems)
spotify:track:1LCm0lFnEsxR2oPqyHLGX9,Beyoncé,THIQUE,102,1,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,128.955,4,244792,TRUE,2022,72,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/2053435450cce1d09a13a251d94f796f00bb73b1?cid=774b29d4f13844c495f206cafdad9c86,THIQUE
spotify:track:4DByEumlGTZKSzuVEZ35eo,Beyoncé,PURE/HONEY,114,1,0.857,0.558,1,-7.888,1,0.134,0.0122,0,0.288,123.973,4,288255,TRUE,2022,73,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/c9736ca0299b83ab3aa57f777c4b74aa12ec333e?cid=774b29d4f13844c495f206cafdad9c86,PURE/HONEY
spotify:track:3k4CoiIQXiNBrwrmbBMDxj,Beyoncé,ALL UP IN YOUR MIND,148,1,0.744,0.577,9,-7.228,1,0.0631,0.0672,0.00000306,0.178,135.869,4,169820,TRUE,2022,69,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/1d0fd999f7967fb055a1fb9a333af25cdd08f885?cid=774b29d4f13844c495f206cafdad9c86,ALL UP IN YOUR MIND
spotify:track:2XMAWynSTIst5KmLSv0Npf,Beyoncé,AMERICA HAS A PROBLEM,152,1,0.789,0.614,1,-6.491,1,0.0579,0.0035,0.0015,0.283,126.035,4,198898,TRUE,2022,71,7/29/2022,640,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,640,https://p.scdn.co/mp3-preview/9d9a7189fb85481a0d1b31c5e5635b080daeeba5?cid=774b29d4f13844c495f206cafdad9c86,AMERICA HAS A PROBLEM
spotify:track:7KWKWJnbGJ3Soag6Oopion,Luísa Sonza,CACHORRINHAS,109,2,0.709,0.696,8,-4.837,0,0.275,0.16,0,0.248,98.119,4,134937,TRUE,2022,75,7/18/2022,640,https://i.scdn.co/image/ab67616d0000b27359e51aed13aac657e75a7a5d,640,https://p.scdn.co/mp3-preview/10704fa86d3f95e8af1b86f10ce792fdaba15e53?cid=774b29d4f13844c495f206cafdad9c86,CACHORRINHAS
spotify:track:5SHpuW2qjkQtFRpE6P9Nks,Billie Eilish,The 30th,64,2,0.387,0.135,7,-14.398,1,0.051,0.929,0,0.0948,82.987,4,216448,TRUE,2022,80,7/21/2022,640,https://i.scdn.co/image/ab67616d0000b2737a4781629469bb83356cd318,640,https://p.scdn.co/mp3-preview/5c1c0cd4a55acf48d052d78934d11bbeb8cf9015?cid=774b29d4f13844c495f206cafdad9c86,The 30th
spotify:track:5vC8UAOHeG95ehRzZChniB,"L7NNON, DJ Biel do Furduncinho, Bianca",Ai Preto,140,5,0.953,0.57,6,-5.149,1,0.245,0.537,0,0.0993,129.947,4,131583,TRUE,2022,82,6/3/2022,640,https://i.scdn.co/image/ab67616d0000b27302c3ff07d407f3e30c395243,640,https://p.scdn.co/mp3-preview/8479ab8c266e437a4a82fb0544e414135bff34e6?cid=774b29d4f13844c495f206cafdad9c86,Ai Preto
spotify:track:1c2hJSwcCfoPEw1su83Sw0,Lady Gaga,Hold My Hand,110,10,0.53,0.612,7,-4.286,1,0.0331,0.0403,0,0.393,148.009,3,225280,TRUE,2022,73,5/27/2022,640,https://i.scdn.co/image/ab67616d0000b27302701cfe03aca6827b5c5449,640,https://p.scdn.co/mp3-preview/8fc7cf8b7c831d1e605b94d75c9eba2598b8488a?cid=774b29d4f13844c495f206cafdad9c86,Hold My Hand
spotify:track:760jhRscwGbIIe1m1IIQpU,Jessica Darrow,Surface Pressure,26,3,0.65,0.584,2,-8.286,1,0.307,0.0174,0.00000154,0.042,180.088,4,202227,TRUE,2022,75,11/19/2021,640,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,640,https://p.scdn.co/mp3-preview/3044042ba92f407b6d7a3802b042ff3d2eed9c77?cid=774b29d4f13844c495f206cafdad9c86,Surface Pressure
spotify:track:2SLwbpExuoBDZBpjfefCtV,The Weeknd,Out of Time,10,2,0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,93.057,4,214194,TRUE,2022,81,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/3cb744cfa7c90c196a01db1544e9ffa518553549?cid=774b29d4f13844c495f206cafdad9c86,Out of Time
spotify:track:6Ab81Bs9fcOwaTYuBsUUpI,"The Game, Kanye West",Eazy,35,1,0.716,0.551,1,-6.987,1,0.47,0.167,0,0.197,82.393,4,234288,TRUE,2022,64,1/15/2022,640,https://i.scdn.co/image/ab67616d0000b2739e6f57b6b43d748ce80c5122,640,https://p.scdn.co/mp3-preview/91516e877c6adf29f9cc4b18b21886b7c873ba71?cid=774b29d4f13844c495f206cafdad9c86,Eazy
spotify:track:0mL82sxCRjrs3br407IdJh,The Weeknd,Is There Someone Else?,11,2,0.702,0.586,9,-7.83,0,0.0313,0.0388,0.0001,0.156,134.951,4,199111,TRUE,2022,82,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/bf68454e19e78cd23ae3cacb05344d7f17651fc3?cid=774b29d4f13844c495f206cafdad9c86,Is There Someone Else?
spotify:track:4TGwERXRlyQtBdggYTHo6j,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",Entre Nosotros (Remix) [con Nicki Nicole],53,2,0.7,0.438,5,-5.784,0,0.0433,0.401,0,0.373,170.106,3,260000,TRUE,2022,78,1/5/2022,640,https://i.scdn.co/image/ab67616d0000b27325e5f441cd1021223ca87c1c,640,https://p.scdn.co/mp3-preview/eee460848ceb1fceae0a1184f39d5316943ddaa3?cid=774b29d4f13844c495f206cafdad9c86,Entre Nosotros (Remix) [con Nicki Nicole]
spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,Shawn Mendes,It'll Be Okay,55,7,0.398,0.286,7,-11.881,1,0.033,0.616,0.0001,0.0912,78.262,4,222800,TRUE,2022,78,12/1/2021,640,https://i.scdn.co/image/ab67616d0000b27372355b30dde4b6ded10ef48c,640,https://p.scdn.co/mp3-preview/1d5120e58e38a152e78e548fed620f8d1d172e0b?cid=774b29d4f13844c495f206cafdad9c86,It'll Be Okay
spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),5,39,0.65,0.825,0,-4.645,1,0.0325,0.0215,0,0.0936,118.091,4,191014,TRUE,2022,82,4/23/2021,640,https://i.scdn.co/image/ab67616d0000b273c6af5ffa661a365b77df6ef6,640,https://p.scdn.co/mp3-preview/422c437efb7274dc71b4d3ab66ba27fbb73aaba5?cid=774b29d4f13844c495f206cafdad9c86,Save Your Tears (with Ariana Grande) (Remix)
spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,19,7,0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,106.703,5,174000,TRUE,2022,78,12/3/2021,640,https://i.scdn.co/image/ab67616d0000b2732cb5c3a1013e6be7084da957,640,https://p.scdn.co/mp3-preview/2341ad886e3541e117709ffce5a6b960b1ed7f39?cid=774b29d4f13844c495f206cafdad9c86,I Hate U
spotify:track:3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,51,8,0.646,0.471,10,-9.247,1,0.157,0.122,0,0.125,170.084,4,232813,TRUE,2022,73,11/19/2021,640,https://i.scdn.co/image/ab67616d0000b273d4e10cba96b669683d0f8069,640,https://p.scdn.co/mp3-preview/0d53059bc5a006fd199d0b7383d5998382624fa9?cid=774b29d4f13844c495f206cafdad9c86,I AM WOMAN
spotify:track:3KyKxJ4P3pVCgaZwaq2rUC,The Weeknd,Gasoline,13,2,0.728,0.741,6,-7.075,0,0.0473,0.0006,0.0021,0.33,123.006,4,212166,TRUE,2022,70,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/9406947d63cbb2d9142476156b599121f62cbbf9?cid=774b29d4f13844c495f206cafdad9c86,Gasoline
spotify:track:2Ghp894n1laIf2w98VeAOJ,The Weeknd,How Do I Make You Love Me?,14,2,0.805,0.498,7,-7.927,0,0.0737,0.0203,0,0.085,121.006,4,214215,TRUE,2022,71,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/ec3007225a39d268ed5effe1983a72e2808870d0?cid=774b29d4f13844c495f206cafdad9c86,How Do I Make You Love Me?
spotify:track:2D4dV2KXDTszzJ3p3cFqhA,The Weeknd,Less Than Zero,23,2,0.535,0.791,0,-5.55,1,0.0327,0.001,0.0002,0.0788,142.981,4,211814,TRUE,2022,77,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/4519952a729c472de7417a4490e987709a1c3c1c?cid=774b29d4f13844c495f206cafdad9c86,Less Than Zero
spotify:track:7sMBvZCSUl99bJLXZaLa0b,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,8,11,0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,82.03,4,197443,TRUE,2022,3,11/11/2021,640,https://i.scdn.co/image/ab67616d0000b273bd5010fd3868c08323bf6d41,640,,Smokin Out The Window
spotify:track:0lEjxUUlKqjqXrVlIHFduD,"Gunna, Drake",P power (feat. Drake),81,1,0.828,0.591,1,-6.217,1,0.109,0.0199,0.0003,0.361,119.251,4,193347,TRUE,2022,75,1/13/2022,640,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,640,https://p.scdn.co/mp3-preview/0c6f1a8eb8820ee5ba8adf4eadee983d6ffd58ff?cid=774b29d4f13844c495f206cafdad9c86,P power (feat. Drake)
spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),23,12,0.87,0.523,1,-8.052,0,0.0602,0.433,0,0.113,110.02,4,204764,TRUE,2022,78,9/16/2021,640,https://i.scdn.co/image/ab67616d0000b273e859698c8fe21d42a13ec252,640,https://p.scdn.co/mp3-preview/a93f9f690e92994309aa18678649da2c78f47289?cid=774b29d4f13844c495f206cafdad9c86,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)
spotify:track:4b1yxSdlumA8N4fEk4UOZp,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",The Family Madrigal,87,2,0.594,0.628,1,-6.345,1,0.359,0.12,0,0.0582,141.391,4,257213,TRUE,2022,74,11/19/2021,640,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,640,https://p.scdn.co/mp3-preview/aeb678cac20cf65fadbd4287412cbb4a5903c851?cid=774b29d4f13844c495f206cafdad9c86,The Family Madrigal
spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,15,20,0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,79.982,4,161803,TRUE,2022,79,5/28/2021,640,https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc,640,https://p.scdn.co/mp3-preview/ed2924a4ba398a5d4635525670bb849916db917c?cid=774b29d4f13844c495f206cafdad9c86,Life Goes On
spotify:track:2vgUijXOTRMnWXDtvgMp2b,The Weeknd,Take My Breath,22,2,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.0017,0.238,121.02,4,339023,TRUE,2022,72,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/3ef4501a1be05031e9bfd0a90a7374fc2f1e351c?cid=774b29d4f13844c495f206cafdad9c86,Take My Breath
spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,66,9,0.456,0.83,8,-3.646,0,0.281,0.53,0,0.968,157.628,4,191524,TRUE,2022,7,10/22/2021,640,https://i.scdn.co/image/ab67616d0000b273e3db1dee62f463e810ccfdc2,640,,Vai Lá Em Casa Hoje
spotify:track:3XoYqtiWHhsk59frZupImG,"Diane Guerrero, Stephanie Beatriz",What Else Can I Do?,101,2,0.718,0.709,4,-5.568,1,0.039,0.258,0,0.101,119.974,4,179427,TRUE,2022,71,11/19/2021,640,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,640,https://p.scdn.co/mp3-preview/2e6061bfd36b09792d0f6eb7977074676167de8e?cid=774b29d4f13844c495f206cafdad9c86,What Else Can I Do?
spotify:track:5rohUzwEoRsUvAA1Bf3DLo,Sebastian Yatra,Dos Oruguitas,104,2,0.423,0.355,0,-10.565,1,0.0454,0.761,0,0.0915,93.788,4,214613,TRUE,2022,69,11/19/2021,640,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,640,https://p.scdn.co/mp3-preview/83536d45fc1cab9edf5e5067a9c971bba3703ac7?cid=774b29d4f13844c495f206cafdad9c86,Dos Oruguitas
spotify:track:6nkoWsFZeFt5dUdNmlIceh,Gusttavo Lima,Bloqueado - Ao Vivo,106,4,0.828,0.721,1,-4.274,0,0.0558,0.153,0,0.547,129.092,4,168689,TRUE,2022,73,12/16/2021,640,https://i.scdn.co/image/ab67616d0000b273fefe16e6d6e3edef4be12e0f,640,https://p.scdn.co/mp3-preview/5e267b180e2f30e4ade4cc4f794bc4beba846226?cid=774b29d4f13844c495f206cafdad9c86,Bloqueado - Ao Vivo
spotify:track:6P096SaOzrgGxs8NWOfX7M,"Tiago PZK, Trueno",Salimo de Noche,72,12,0.669,0.628,2,-4.177,1,0.0526,0.294,0,0.124,83.803,4,177857,TRUE,2022,70,10/21/2021,640,https://i.scdn.co/image/ab67616d0000b27355b019d222e7430828ea7e9b,640,https://p.scdn.co/mp3-preview/0cdb77337496269ddcc037d409dfd4e744c51b80?cid=774b29d4f13844c495f206cafdad9c86,Salimo de Noche
spotify:track:3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,90,15,0.774,0.792,10,-4.021,1,0.0523,0.051,0,0.155,122.062,4,139672,TRUE,2022,79,9/3/2021,640,https://i.scdn.co/image/ab67616d0000b2738544aa5ba43894b7103ec757,640,https://p.scdn.co/mp3-preview/229d257fecc8343ef04c1126d814d0cb2e84b28f?cid=774b29d4f13844c495f206cafdad9c86,Acapulco
spotify:track:5Ts1DYOuouQLgzTaisxWYh,Edison Lighthouse,Love Grows (Where My Rosemary Goes),112,3,0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,108.625,4,174760,TRUE,2022,75,1/1/1970,640,https://i.scdn.co/image/ab67616d0000b2739a0011cc9d31cf969b656905,640,https://p.scdn.co/mp3-preview/bd70158653e1127ae490f9c2ef64ee1d8de233bf?cid=774b29d4f13844c495f206cafdad9c86,Love Grows (Where My Rosemary Goes)
spotify:track:7bp3zmEvpHLa0h32nhDUkB,Stromae,L’enfer,113,1,0.4,0.547,2,-8.381,0,0.177,0.33,0,0.241,177.595,4,189720,TRUE,2022,65,1/9/2022,640,https://i.scdn.co/image/ab67616d0000b2739b90e4ccf55c0a23a13f4eae,640,https://p.scdn.co/mp3-preview/12560f2b3f0a59bf7a1818922d4e1a0c3ecd9ec8?cid=774b29d4f13844c495f206cafdad9c86,L’enfer
spotify:track:1E5Xu8dur0fAjSP1VpVhAZ,The Weeknd,Best Friends,26,2,0.737,0.564,4,-7.045,0,0.105,0.436,0,0.351,90,4,163504,TRUE,2022,69,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/25585afc075362eeeae2276fe5cd4ecb4feee0d2?cid=774b29d4f13844c495f206cafdad9c86,Best Friends
spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,67,11,0.799,0.685,6,-5.366,0,0.0725,0.276,0,0.13,122.013,4,169059,TRUE,2022,76,10/14/2021,640,https://i.scdn.co/image/ab67616d0000b2734ed454af2f9a6719f4155241,640,https://p.scdn.co/mp3-preview/ba94a6313d7da347b7da37c444f44fd46bda2785?cid=774b29d4f13844c495f206cafdad9c86,Esqueça-Me Se For Capaz
spotify:track:1NhjYYcYTRywc0di98xHxf,"The Weeknd, Tyler, The Creator","Here We Go… Again (feat. Tyler, the Creator)",25,2,0.469,0.623,1,-4.432,1,0.0302,0.345,0,0.588,134.943,4,209778,TRUE,2022,68,1/6/2022,640,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,640,https://p.scdn.co/mp3-preview/8d9f7446a93ba5cf39cc48354dcc0c66118bbe71?cid=774b29d4f13844c495f206cafdad9c86,"Here We Go… Again (feat. Tyler, the Creator)"
spotify:track:68HocO7fx9z0MgDU0ZPHro,NIKI,Every Summertime,124,2,0.628,0.676,6,-4.227,1,0.0424,0.393,0.0001,0.0978,78.996,4,215687,TRUE,2022,78,8/10/2021,640,https://i.scdn.co/image/ab67616d0000b273d00cc26852fcc281296977be,640,https://p.scdn.co/mp3-preview/a333ab0fc33e945cdfd5ae6aede5241857187b12?cid=774b29d4f13844c495f206cafdad9c86,Every Summertime
spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,36,16,0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,104.948,4,228093,TRUE,2022,43,1/19/2011,640,https://i.scdn.co/image/ab67616d0000b273744ea41a7c1ae57024752db9,640,https://p.scdn.co/mp3-preview/afe09fc55b7ffc27d13aece78561f45c723bbe6b?cid=774b29d4f13844c495f206cafdad9c86,Rolling in the Deep
spotify:track:4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,41,28,0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,177.998,4,201181,TRUE,2022,80,7/8/2021,640,https://i.scdn.co/image/ab67616d0000b2730c912949e9f848cc95797b27,640,https://p.scdn.co/mp3-preview/bc3a9f5f0063d6154c8cfd59bd6577eabde470ad?cid=774b29d4f13844c495f206cafdad9c86,Sobrio
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,9,64,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,120.031,4,164000,TRUE,2022,81,9/16/2020,640,https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973,640,https://p.scdn.co/mp3-preview/0eab33c8cf88fdd3046bd58133b6cbf2fe31773c?cid=774b29d4f13844c495f206cafdad9c86,The Business
spotify:track:0yL7K9MzC20uBesZTPY81r,"DJ Matt D, Menor MC, MC GP, Vulgo FK",Pandora,129,3,0.688,0.458,1,-9.138,0,0.588,0.14,0,0.407,124.553,4,177000,TRUE,2022,73,11/26/2021,640,https://i.scdn.co/image/ab67616d0000b273b9c8cf5e78d18955643fec13,640,https://p.scdn.co/mp3-preview/fea2b3eb13038eb122a6ba4ad08b9c5f7ce71330?cid=774b29d4f13844c495f206cafdad9c86,Pandora
spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"Fireboy DML, Ed Sheeran",Peru,89,4,0.956,0.417,7,-7.892,0,0.0926,0.572,0.0007,0.0782,108.015,4,187111,TRUE,2022,64,12/24/2021,640,https://i.scdn.co/image/ab67616d0000b273b1ccc9288bc7566bd35e0b87,640,https://p.scdn.co/mp3-preview/747b5019de9ba4d6ad6bf2a468ee89201bb53031?cid=774b29d4f13844c495f206cafdad9c86,Peru
spotify:track:29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,Sky,113,14,0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,139.98,4,193234,TRUE,2022,81,12/25/2020,640,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,640,https://p.scdn.co/mp3-preview/12053ce373a16d3329a1ed4eef8c87993c709008?cid=774b29d4f13844c495f206cafdad9c86,Sky
spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,103,7,0.828,0.731,9,-3.033,1,0.111,0.0617,0,0.048,119.978,4,178453,TRUE,2022,78,12/1/2021,640,https://i.scdn.co/image/ab67616d0000b273da343b21617aac0c57e332bb,640,https://p.scdn.co/mp3-preview/c308dd068f78eadc2395dd56555d6b021ff39367?cid=774b29d4f13844c495f206cafdad9c86,ELEVEN
spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),5,20,0.803,0.597,11,-6.035,0,0.141,0.0006,0.0000045,0.323,136.008,4,257605,TRUE,2022,79,9/3/2021,640,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,640,https://p.scdn.co/mp3-preview/867553a5c27c560c4eae2d1af93abc4d1bb8a1b2?cid=774b29d4f13844c495f206cafdad9c86,Way 2 Sexy (with Future & Young Thug)
spotify:track:1kjs5eR4DMzyB0gm1Z8waV,Trueno,DANCE CRIP,79,9,0.857,0.766,0,-3.699,1,0.0978,0.108,0,0.0817,106.024,4,165019,TRUE,2022,70,11/17/2021,640,https://i.scdn.co/image/ab67616d0000b27369ef026d3963eebdcef570a1,640,https://p.scdn.co/mp3-preview/4c51727e9aaf90351c909df3704a578603a49897?cid=774b29d4f13844c495f206cafdad9c86,DANCE CRIP
spotify:track:3JCaq3KDSROg3TXhdiDa9n,"Jhay Cortez, Anuel AA",Ley Seca,44,20,0.759,0.842,8,-3.758,1,0.096,0.101,0,0.134,105.059,4,263253,TRUE,2022,76,9/3/2021,640,https://i.scdn.co/image/ab67616d0000b27321ee2e52263690b0b2c80c2a,640,https://p.scdn.co/mp3-preview/ed10837cd98fccd9403eaf29e4e8c4c15c96e39c?cid=774b29d4f13844c495f206cafdad9c86,Ley Seca
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,8,35,0.75,0.608,1,-4.008,1,0.0387,0.0016,0,0.178,132.507,4,173347,TRUE,2022,82,3/19/2021,640,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,640,https://p.scdn.co/mp3-preview/f047b4e25dba9c1bbe63db48a67ec3dd0df2217d?cid=774b29d4f13844c495f206cafdad9c86,I WANNA BE YOUR SLAVE
spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,75,8,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,164.055,4,156760,TRUE,2022,66,11/11/2021,640,https://i.scdn.co/image/ab67616d0000b273d9df9d6a9af3328fae2ebeac,640,https://p.scdn.co/mp3-preview/db99c602e93dc1cade184ec85d8c8b4baafa2cb4?cid=774b29d4f13844c495f206cafdad9c86,Toma Toma Vapo Vapo
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Praise God,16,19,0.798,0.545,1,-6.466,1,0.168,0.009,0.0001,0.258,118.029,4,226653,TRUE,2022,78,8/29/2021,640,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,640,https://p.scdn.co/mp3-preview/d935a68b4840138716ac1b338dbd57e531550bbb?cid=774b29d4f13844c495f206cafdad9c86,Praise God
spotify:track:1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,35,26,0.765,0.625,9,-3.599,0,0.0548,0.584,0.0011,0.112,102.101,4,164706,TRUE,2022,78,12/10/2021,640,https://i.scdn.co/image/ab67616d0000b273d9525f27b0a9e25b1fa21230,640,https://p.scdn.co/mp3-preview/29ca53ce24078a19892bfa9c43cca1ab8041efe1?cid=774b29d4f13844c495f206cafdad9c86,Cúrame
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,15,48,0.824,0.862,2,-3.424,1,0.126,0.0076,0.0001,0.303,122.98,4,169153,TRUE,2022,80,1/15/2021,640,https://i.scdn.co/image/ab67616d0000b273815cb538fd7821595b2bc8c5,640,https://p.scdn.co/mp3-preview/298f47543a9e721733b6bb1cace0603cf300829a?cid=774b29d4f13844c495f206cafdad9c86,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,31,27,0.829,0.512,6,-5.865,0,0.187,0.492,0,0.12,80.511,4,123987,TRUE,2022,80,6/2/2021,640,https://i.scdn.co/image/ab67616d0000b27378376f650afd63698b82e4b1,640,https://p.scdn.co/mp3-preview/c38ff6198c2173df80d96a108bfefd4cb8085112?cid=774b29d4f13844c495f206cafdad9c86,2055
